deg,4225,gʹoy,shit,,,,strand
deg,4208,gorʹêk,taking; picking up; buying,,,,strand
deg,4286,gʹô,lizard (large),,,,strand
deg,4516,gôṛʹa,horse,,,,strand
deg,4335,gôšʹek,at home,,,,strand
deg,4287,gʹôm,wheat,,,,strand
deg,4335,gûšʹîk,house,,,,strand
deg,4335,gûšʹîng,house,,,,strand
deg,4263,gûlʹâng,ox,,,,strand
deg,992,ʹa,i,,,,strand
deg,587,ʹay,this [deictic],,,,strand
deg,491,ʹaw,bread,,,,strand
deg,492,awʹôy,flour,,,,strand
deg,1327,arʹûš,garlic,,,,strand
deg,941,ʹašt,eight,,,,strand
deg,14264,ašpʹâṛ,rice (harvested),,,,strand
deg,14021,azʹîk,laughing,,,,strand
deg,1179,alenʹâ,green,,,,strand
deg,13963,anʹîk,beating,,,,strand
deg,125,angʹâr,fire,,,,strand
deg,135,angoṛʹek,finger,,,,strand
deg,43,ančʹî,eye,,,,strand
deg,43,ančʹî,eye; spring outlet,,,,strand
deg,898,ablʹî,cloud,,,,strand
deg,997,âʹî,mother,,,,strand
deg,13985,ârʹêk,listening,,,,strand
deg,1111,âṇʹâ,egg,,,,strand
deg,1111,âṇʹî,testicle,,,,strand
deg,1284,âčʹîk,bringing,,,,strand
deg,971,ʹâš,blood,,,,strand
deg,977,ʹâs,he is,,,,strand
deg,1476,âsʹek,ashes,,,,strand
deg,1387,âlʹîk,riding on,,,,strand
deg,986,âmʹa,we,,,,strand
deg,1275,âmbrʹek,pomegranate,,,,strand
deg,3597,qorânčʹa,donkey colt [m],,,,strand
Kam,7699,pâṭʹa,porch,,,,strand
Kam,7733,pâṭʹü,feather,,,,strand
Kam,7700,pâṭʹü,turban [?],,,,strand
Kam,7699,pâṭʹi,"part, portion, area, piece (of something flat)",,,,strand
Kam,7699,pâṭʹi,sheet (of paper); letter; measure for hides,,,,strand
Kam,7699,pâṭkʹara,warped; cross-eyed,,,,strand
Kam,7736,pâṭlʹa,foliated; shaggy; hairy; having many children,,,,strand
Kam,7736,pâṭlʹa,man's name,,,,strand
Kam,8026,pâc̣ʹan,war,,,,strand
Kam,8118,pâṣʹü,mountainside; slope,,,,strand
Kam,7948,pâṣʹü,upper rib,,,,strand
Kam,8100,pârʹiṣ,"an afghan (<span class=""dic"">sâlârzʹi</span>) village on the east bank of the kunar river: <span class=""dic"">âsmʹâr</span>",,,,strand
Kam,8107,pârʹea,all; full,,,,strand
Kam,7824,pârnʹa-,spurn; reject [something] because it is no good,,,,strand
Kam,8034,pâřʹa,apple,,,,strand
Kam,8287,pâřʹasa,gray; dusty,,,,strand
Kam,8048,pâṇʹu břâźo,"seven heroic mythical brothers (""seven pandavas"")",,,,strand
Kam,8082,pâňʹe-,irrigate,,,,strand
Kam,7654,pâčʹa-,broil,,,,strand
Kam,7662,pâčʹić,fifteen,,,,strand
Kam,7948,pâššʹüṭ,floating rib,,,,strand
Kam,7986,pâćʹo,caretaker; upbringer,,,,strand
Kam,12452,pâćʹeř,on top of; above,,,,strand
Kam,12927,pâsʹanoa-,be in tune; harmonize; be in time,,,,strand
Kam,8125,pâlʹa,sentry,,,,strand
Kam,7953,pâlʹol,dirt,,,,strand
Kam,7962,pâlʹi,gray hair,,,,strand
Kam,8125,pâlʹi,flock (100 animals); group,,,,strand
Kam,7022,pânʹüš,"previously, before; last (in time)",,,,strand
Kam,8047,pʹânṭâri,cow-name,,,,strand
Kam,9090,pâpʹüs,lung,,,,strand
Kam,8730,pâmʹa sṭa-,forget,,,,strand
Kam,9804,pâmʹüč,(in) between,,,,strand
Kam,8061,pʹokořa_kâno,cottonwood,,,,strand
Kam,7918,pʹor,"leaf; sheet, page; razor blade",,,,strand
Kam,8133,pʹoš,trap,,,,strand
Kam,9072,pʹol,plow point,,,,strand
Kam,7918,pʹon,leek (wild),,,,strand
Kam,8323,pʹü,small intestine,,,,strand
Kam,9101,pʹü bosa˜ via-,blow [animate agent],,,,strand
Kam,8407,pʹüaći_kâno,pine (pinus excelsa),,,,strand
Kam,8281,pürük,the same age as ___,,,,strand
Kam,8349,pʹüř,straw; chaff,,,,strand
Kam,8242,pʹüṇ bu-,become very fat,,,,strand
Kam,8377,püṇʹü,calf (muscle),,,,strand
Kam,8377,püṇʹü,kidney,,,,strand
Kam,8181,pʹüt,gallbladder,,,,strand
Kam,8265,pʹütr,"son; son of a <span class=""dic"">břʹo</span>",,,,strand
Kam,8310,pʹüs bu-,be lost,,,,strand
Kam,7747,pʹu,step,,,,strand
Kam,8343,pʹua,last year,,,,strand
Kam,7621,-puk,ripening; ripening-time,,,,strand
Kam,8259,pʹuṭ,red; shiny,,,,strand
Kam,8419,pʹur,measure for buildings,,,,strand
Kam,8330,pʹur bu-,be full [moon],,,,strand
Kam,8330,pʹur mos,full moon,,,,strand
Kam,7793,purkʹuř,stepchild,,,,strand
Kam,7848,purǰʹa-,"understand (words, thoughts)",,,,strand
Kam,8807,purdʹa,old (animate),,,,strand
Kam,7875,purvʹâ-,deny; lie,,,,strand
Kam,7655,pʹuč,five,,,,strand
Kam,8400,pʹuč,cotton cloth,,,,strand
Kam,8400,pʹuč,woman's small white hat (pre-islamic),,,,strand
Kam,7785,pʹut,path; road,,,,strand
Kam,9051,pʹul,granule; measure for grain and grain-like objects,,,,strand
Kam,9051,pʹul,pimple,,,,strand
Kam,7908,pʹuna,having milk left over from the previous year's pregnancy (cow),,,,strand
Kam,8209,pʹia-,drink,,,,strand
Kam,7730,pʹiača-,sift,,,,strand
Kam,8154,pʹič,"""skin"" on milk; cream",,,,strand
Kam,8306,pʹiš,flower,,,,strand
Kam,8227,pʹiš do,"blowing snow (especially, off a mountaintop)",,,,strand
Kam,8592,piliʹâ-,"turn [livestock] loose close to town (during <span class=""dic"">pʹâṭli</span>)",,,,strand
Kam,8591,pilŋʹi-,turn; walk around; be used; be driven [vehicle],,,,strand
Kam,8770,pilṭʹa-,fall down [animate subject],,,,strand
Kam,10993,pilsʹa-,flash; be shiny,,,,strand
Kam,9038,pʹe ute-,"let go, release [from oneself]; leave alone",,,,strand
Kam,9038,pʹeṭa-,break,,,,strand
Kam,8363,peṣ_vo,[color-name]-tinted,,,,strand
Kam,7949,pʹeć,large ax,,,,strand
Kam,6787,pʹeć dâri,"large ax (= <span class=""dic"">pʹeć</span>)",,,,strand
Kam,9029,pkʹi,flea,,,,strand
Kam,8370,pṭʹi,back,,,,strand
Kam,8845,pṣʹu-,go to sleep; have sexual intercourse [with someone],,,,strand
Kam,8363,pṣʹia-,drip almost dry,,,,strand
Kam,8966,přâćʹuk,small bread,,,,strand
Kam,8469,přʹâma,male kid (6-12 months),,,,strand
Kam,8943,přʹoa-,"arrive at, reach",,,,strand
Kam,8906,přʹor,wound,,,,strand
Kam,8966,přʹoć,rounded symmetrical design,,,,strand
Kam,8846,přʹüšt,bed,,,,strand
Kam,9028,přʹu,spleen,,,,strand
Kam,8228,přʹia,vagina,,,,strand
Kam,8656,-pře-,[with pointer] hit; bump; touch (in the specified direction),,,,strand
Kam,8655,přʹe-,give,,,,strand
Kam,9108,přʹe˜,foam,,,,strand
Kam,8355,přʹek,lone; single (immediately before nouns only),,,,strand
Kam,8142,pšʹa-,grind; crush into small pieces,,,,strand
Kam,8298,pšʹâš,cat,,,,strand
Kam,12414,pšʹol,stable,,,,strand
Kam,5731,ptʹul,field (cultivated),,,,strand
Kam,8217,pćʹa-,chop into small pieces; dice,,,,strand
Kam,8824,psʹar âmo,spare room,,,,strand
Kam,9477,bʹâ-,be able,,,,strand
Kam,9434,bâkʹisṭ,name of a pre-islamic god,,,,strand
Kam,9581,bâŋʹo,hornet,,,,strand
Kam,9354,bâŋʹoa üs,hemp,,,,strand
Kam,11235,bâṭʹa,part; piece,,,,strand
Kam,11385,bâṭʹil,sledgehammer,,,,strand
Kam,9183,bârʹa,"out; opposite of <span class=""dic"">âtʹa</span>",,,,strand
Kam,9464,bârʹi,male member of the artisan caste (formerly slaves),,,,strand
Kam,9588,bârtʹe-,squander,,,,strand
Kam,9588,bâřʹa-,"past stem of <span class=""dic"">gʹâi-</span> 'carry; take away'",,,,strand
Kam,6495,bâdʹüř,far,,,,strand
Kam,9235,bâźʹü,woman's cloak,,,,strand
Kam,9235,bâźgʹal,"<span class=""dic"">bâźʹi</span> valley, a village off the lower landay sin: <span class=""dic"">bâzgal</span>",,,,strand
Kam,9474,bâlʹoa-,call [a spirit or dog],,,,strand
Kam,9173,bâlʹim,"powerful [?; epithet of the pre-islamic god <span class=""dic"">gʹiṣ</span>]",,,,strand
Kam,11258,bânʹa,forest,,,,strand
Kam,9827,bânmʹanüṣ,"manlike creature that dwells in the forest (= <span class=""dic"">iʹuṣ</span>?)",,,,strand
Kam,9157,bâpkʹoa-,make a mating call [male goats],,,,strand
Kam,9327,bâmpʹař,hindu priest,,,,strand
Kam,9430,bʹo,"pile of grass, stalks, etc",,,,strand
Kam,9430,bok,"sufficient quantity, enough (for determining entity)",,,,strand
Kam,9459,bʹor,load,,,,strand
Kam,9223,bʹos,steam; gas; power,,,,strand
Kam,11598,bʹosan,"upper part of women's trousers, made from muslin",,,,strand
Kam,9276,bʹüt,giant,,,,strand
Kam,9556,bʹüm,earth; ground,,,,strand
Kam,9416,bʹu-,"be, become",,,,strand
Kam,9268,buřʹa,unripe,,,,strand
Kam,9331,bʹut,cooked rice,,,,strand
Kam,9250,bʹi,seed; semen,,,,strand
Kam,9493,bitʹala,board,,,,strand
Kam,9277,bidʹi,mind,,,,strand
Kam,9517,bilʹa˜#gal,chitral state,,,,strand
Kam,9517,biliʹo˜,"chitrali, man from chitral",,,,strand
Kam,12056,bʹera,stud,,,,strand
Kam,14328,bʹetot,endeavor,,,,strand
Kam,9659,břâźʹa,illness,,,,strand
Kam,9661,břʹo,brother; any male relative in ego's generation,,,,strand
Kam,9886,břʹu˜ć,"meadow, grassy spot",,,,strand
Kam,9686,břʹe,measure for wool [shearing?],,,,strand
Kam,12234,břʹe,flour,,,,strand
Kam,6956,vʹâa nâma-,"bend over [ear (<span class=""dic"">kʹoř</span>) of grain]",,,,strand
Kam,3255,vâṭkʹuňik,centipede,,,,strand
Kam,11970,vâṣkʹam,lizard [about 25 cm,,,,strand
Kam,11376,vârʹa-,"grow (out or up) [grass, hair, etc",,,,strand
Kam,11549,vârʹuk,wool,,,,strand
Kam,444,vârʹin,name of a pre-islamic diety,,,,strand
Kam,434,vʹâre,(an)other; else; someone else; something else; otherwise,,,,strand
Kam,12111,vâňʹa-,see,,,,strand
Kam,11589,vâćʹa-,"utter a cry [animal]: bellow, squawk, etc",,,,strand
Kam,11239,vâćʹař,calf (to 6 months),,,,strand
Kam,2167,vâćʹo,red leather boot,,,,strand
Kam,14800,vâćʹia,male monal (impeyan) pheasant,,,,strand
Kam,11446,vâsʹa,female goat (full-grown),,,,strand
Kam,11439,vâsʹut,spring,,,,strand
Kam,11507,vʹâla,"musician, -player (with name of instrument)",,,,strand
Kam,11209,vânsʹi_kâno,kind of live oak with spiny leaves (quercus balut),,,,strand
Kam,11348,vʹoṭ,rock; (legal) precedent,,,,strand
Kam,11347,vʹoṭ,convex skillet,,,,strand
Kam,11547,-vor,"[abstract nominal suffix]: -hood, -ship, -ness",,,,strand
Kam,11547,vʹor,time; turn,,,,strand
Kam,1111,vʹoṇ,penis,,,,strand
Kam,11514,vʹoňuk,prasun cloak,,,,strand
Kam,11511,vʹoč,four-stringed harp,,,,strand
Kam,11588,vʹoš,adze; hoe; pick,,,,strand
Kam,11565,vʹotr,wattle,,,,strand
Kam,11591,vʹos,day (24-hour period starting at sundown),,,,strand
Kam,11366,vʹom,free time,,,,strand
Kam,11250,vʹu,"daughter-in-law; wife of a <span class=""dic"">pʹütr</span>",,,,strand
Kam,12109,vʹia-,"hit, beat",,,,strand
Kam,12071,vʹiṭ,loose cotton trousers (old style),,,,strand
Kam,5450,viṭlʹa-,"explode; collapse, fall down; subside [swelling or illness]",,,,strand
Kam,12080,vic̣ʹa-,crush; castrate,,,,strand
Kam,12083,vʹiṣ,edible plant,,,,strand
Kam,11327,virʹi,language; word; affair,,,,strand
Kam,11694,-viča-,"[with pointer] fit into, through (in the specified direction)",,,,strand
Kam,11738,vičʹo,guest,,,,strand
Kam,11968,vʹiš,poison,,,,strand
Kam,11431,višʹa-,think; suppose; want to,,,,strand
Kam,12127,višʹa,neighbor,,,,strand
Kam,11987,vištʹa_kâno,"small, spread-out juniper-like tree",,,,strand
Kam,12011,vištʹař,wide,,,,strand
Kam,4908,vištʹer,"alert, mentally awake",,,,strand
Kam,11732,vidʹařa-,be afraid,,,,strand
Kam,11616,vićʹi,twenty,,,,strand
Kam,11885,vilʹâ-,tell; recite; read,,,,strand
Kam,11906,vilʹia-,melt,,,,strand
Kam,11773,vinʹa-,stretch newly-made rope or twine to make it firm,,,,strand
Kam,887,vʹe,female sheep (full grown),,,,strand
Kam,11495,vʹetr,"fairy, spirit",,,,strand
Kam,12115,vʹel,time,,,,strand
Kam,12113,vʹem,lower spreader on loom,,,,strand
Kam,2156,vřâkʹâ-,"take, get; want (something)",,,,strand
Kam,11140,vřʹika,fox,,,,strand
Kam,11233,vřʹe˜č,for sale,,,,strand
Kam,10066,mʹâ-,"kill; slaughter (a goat, sheep, chicken, etc",,,,strand
Kam,9706,mâŋʹali bu-,be crazy; be in love,,,,strand
Kam,9990,mâc̣ʹarik,honey bee,,,,strand
Kam,9989,mâc̣ʹia˜,honey,,,,strand
Kam,558,mâṣʹa,anger,,,,strand
Kam,9870,mârʹa-,work [something] over to make it soft or loose; e,,,,strand
Kam,9869,mârʹa˜,death,,,,strand
Kam,9732,mârʹaňiŋ,back of neck,,,,strand
Kam,10044,mâřʹa,goatskin (unworked),,,,strand
Kam,10279,mâřʹa_koṭ,mythical creature that steals bodies from graves,,,,strand
Kam,9837,mâṇʹa-,"order; say [only used with <span class=""dic"">kʹâa</span> 'what(ever)']",,,,strand
Kam,9742,mâṇʹa,"measure for fruit, etc",,,,strand
Kam,9892,mâṇʹü,kind of drum,,,,strand
Kam,9810,mâǰʹam tot,father's middle (classificatory) brother,,,,strand
Kam,9839,mâtʹa-,churn,,,,strand
Kam,9996,mâlʹa vo,space beyond the brink of something; abyss,,,,strand
Kam,10009,mʹâli,mother's agnate,,,,strand
Kam,9136,mânʹe,heavy rope,,,,strand
Kam,9711,mânšʹa-,prick; stick (into),,,,strand
Kam,9828,mânšʹa,man; person; people,,,,strand
Kam,10055,mʹâm,mother's (classificatory) brother,,,,strand
Kam,10052,mʹoa-,measure,,,,strand
Kam,10097,mʹoṣ,kind of string bean,,,,strand
Kam,9888,mʹoč,"man, fellow; husband",,,,strand
Kam,9875,mʹoč,pepper,,,,strand
Kam,10016,mʹotr,mother and child(ren),,,,strand
Kam,10104,mʹos,moon; month,,,,strand
Kam,10104,mʹos,moon,,,,strand
Kam,10092,mʹol,tassle,,,,strand
Kam,10144,mʹü,"a rank earned by giving a series of feasts to one's community, the symbol of which was the crest feather of the male monal pheasant (pre-islamic)",,,,strand
Kam,10174,mʹük,face,,,,strand
Kam,10198,mü·kʹüṣ,alfalfa,,,,strand
Kam,10250,mʹül-,exact; true (kinsman),,,,strand
Kam,10247,mʹün,forehead,,,,strand
Kam,10157,mukʹa-,flee,,,,strand
Kam,10187,muṭʹa,short,,,,strand
Kam,10358,muṣʹa,"adulterated; counterfeit, phoney",,,,strand
Kam,9919,muṣʹa-,"feel around, feel up (with hand)",,,,strand
Kam,10334,muṣʹala,male sheep (full grown),,,,strand
Kam,9793,-mʹur,goat with brown on sides of face,,,,strand
Kam,9793,mʹura,sweet,,,,strand
Kam,10291,muřʹi,clay,,,,strand
Kam,10257,muřʹi,price; cost,,,,strand
Kam,9712,mʹuč,marrow,,,,strand
Kam,9841,mʹut,goatskinful (liquid measure for milk),,,,strand
Kam,9982,mʹus,flesh; muscle,,,,strand
Kam,10258,musʹa,mouse,,,,strand
Kam,9899,mʹul,"dirt, filth",,,,strand
Kam,10187,munṭʹana,young bull (4 years till full-grown),,,,strand
Kam,10263,miŋʹa-,rot from getting wet [grain],,,,strand
Kam,10117,miŋʹa,currant,,,,strand
Kam,10137,miṣʹoa-,eat dairy products with bread,,,,strand
Kam,10298,mišʹa-,play,,,,strand
Kam,9716,minšʹüřuk,acorn,,,,strand
Kam,10302,mʹe,"fog, mist; ocular cataract",,,,strand
Kam,10135,meṣ,with,,,,strand
Kam,9964,mʹeṣi go,water buffalo,,,,strand
Kam,10265,mřâŋćʹa,small bird; songbird; bird (meat),,,,strand
Kam,9926,mřâštʹa,brain,,,,strand
Kam,9885,mřʹoŋ,female markhor (full-grown),,,,strand
Kam,10063,mřʹor,lord; master; owner,,,,strand
Kam,10221,mřʹüšt,fist,,,,strand
Kam,9731,mřʹik,button; ornament,,,,strand
Kam,10383,mřʹe-,die,,,,strand
Kam,726,ʹü,straight down,,,,strand
Kam,10512,ʹü,louse,,,,strand
Kam,10442,ʹüa,irrigation ditch,,,,strand
Kam,10396,ʹüć,cold (thing),,,,strand
Kam,10436,ʹüs,nonwoody plant; grass,,,,strand
Kam,2136,ʹu,straight up,,,,strand
Kam,491,ʹu,pancake-like bread,,,,strand
Kam,1715,ʹu kṣoa-,pull up; draw [water]; begin,,,,strand
Kam,13752,ʹu šta-,stand up (archaic),,,,strand
Kam,1907,ʹu tia-,stand up,,,,strand
Kam,6784,ʹu dâmoa-,build [a building],,,,strand
Kam,8106,ʹu pârâ-,"put up, set up; build [a house]; string [a bow]; open [an umbrella]",,,,strand
Kam,12695,'ua_ṣa-,be boiling,,,,strand
Kam,1926,uiʹe˜,diversion channel in river for irrigation take-off,,,,strand
Kam,1739,ugřʹom,scaffolded walkway across a rock face,,,,strand
Kam,114,ʹuŋ,leg on goatskin bag,,,,strand
Kam,1845,uc̣ʹara-,peel off,,,,strand
Kam,1858,uc̣ʹâ-,make [something] upright or vertical,,,,strand
Kam,2562,uṣʹa,medicine; spice,,,,strand
Kam,11949,uṣʹama-,rest,,,,strand
Kam,11956,uṣʹoamü,slowly; easily,,,,strand
Kam,12076,'ur bu-,accrue interest,,,,strand
Kam,12073,urʹa,village policeman,,,,strand
Kam,9999,urʹamo,"tenure as village policeman (<span class=""dic"">urʹa</span>)",,,,strand
Kam,12067,-uřa,"layer (of cloth, blanket, etc",,,,strand
Kam,11361,uřʹa,quail,,,,strand
Kam,6606,uǰʹume˜ vâňa-,daydream,,,,strand
Kam,12657,uššʹa-,drip down; leak (from above),,,,strand
Kam,1900,uštʹa-,be plucked; fall out [hair]; blow strongly [wind]; crack open [ground],,,,strand
Kam,12270,uštrʹa,incapable of conceiving children; impotent; infertile; rainless [clouds],,,,strand
Kam,920,ʹušpa,horse,,,,strand
Kam,11451,ušpʹik,small bee,,,,strand
Kam,1804,utʹala,high,,,,strand
Kam,1805,utʹala-,rise [water]; increase in quantity,,,,strand
